time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.17670143468955296,0.00946858898277677,11.564978204060917,6.268090571985347,0.061726732343161395,0.0,-0.48542850195578596,0.00903461223389992,2.6013133618764717,-0.054122239916661444,-0.016899918654025518,0.0,461.58090693083875,460.5905325429269,461.49003708565306,462.27547742869524
1.2600000000000007,-0.20699308712010284,0.009714785182154715,11.722248075106679,6.264955248011727,0.06052962455590016,0.0,-0.524190512533579,-0.0011233896454548786,2.64092095977011,-0.0487624592379333,-0.026885957995713413,0.0,425.07887825424774,424.22227094831624,424.1714486522778,424.62955857578976
1.3200000000000007,-0.23964608475553187,0.009275044522775592,11.882875756599594,6.262083292034504,0.05869728160916576,0.0,-0.5640708737516273,-0.013815166117842085,2.7131652790454313,-0.04613116669895941,-0.03908358179694837,0.0,436.12508084629945,435.1047452647561,434.93493950766054,435.15381020978685
1.3800000000000008,-0.2749555748156526,0.00790656951584998,12.052976818385133,6.259539763748176,0.05725006404015076,0.0,-0.6126622900263299,-0.03211367370658852,2.9562703025041577,-0.03580465727214722,-0.0042870724448912986,0.0,485.74560195138287,488.3478194295034,487.3671681164912,488.13753697881185
1.4400000000000008,-0.3129051137427091,0.0054847481799912955,12.233308806320919,6.257988118235689,0.05762844685793311,0.0,-0.6523251137018284,-0.048790162208471516,3.0545245070592384,-0.011072717981060734,0.021815978662897733,0.0,444.01821073671204,446.15451810587996,444.4310815683542,446.45336013260345
1.5000000000000009,-0.35323651884709895,0.002040533039119382,12.419324967316024,6.257019654079835,0.059041429970784876,0.0,-0.6921832333886113,-0.06608966526617771,3.145746314037594,-0.028936299869854243,0.026809053812119576,0.0,443.25150537807554,443.6617161658093,444.5601646420934,443.0940541950378
1.560000000000001,-0.39631670550749304,-0.0026105840233964393,12.616292485442507,6.254963747498216,0.061017590751233364,0.0,-0.744013291030377,-0.08916411850952868,3.4190228446100335,-0.047924686290251345,0.0430026521034224,0.0,497.788404581044,498.9722836092251,498.7953178142976,497.4062490125679
1.620000000000001,-0.4425390352262143,-0.008693218538210716,12.829261016044363,6.2522527627365605,0.06331401643849333,0.0,-0.7969956984428035,-0.113916388666687,3.679077133499198,-0.04019883441427299,0.026567624233659874,0.0,495.96980835415076,494.7617588622039,496.6043992055459,497.16983224784775
1.680000000000001,-0.49190498336237815,-0.016283183318517778,13.056400585457162,6.2498519543905235,0.06441223889332992,0.0,-0.8486692733943879,-0.13934480927252285,3.8915019243237565,-0.03964539629281535,-0.008430697666120824,0.0,485.79345879094046,483.161874501312,483.88494919121814,483.925935781241
1.740000000000001,-0.5440951044825681,-0.02530180868018429,13.29170653240207,6.24749970644422,0.06410274236901703,0.0,-0.8909584716733824,-0.16149605663467667,3.9518043932689846,-0.03833611413913309,0.0006931370530810286,0.0,438.6929939746845,439.4500801291082,440.01180375394625,440.11940397109095
1.8000000000000012,-0.5988077861187657,-0.03568742936951376,13.530416742494255,6.245150408115153,0.06499233064122212,0.0,-0.9328470408499148,-0.18490494742074845,4.004990225272483,-0.040844700731972126,0.0339024011024075,0.0,435.67743592431424,438.44544563174725,438.6139479545085,438.4047555188134
1.8600000000000012,-0.6560389776292236,-0.047511277331498514,13.772014814387784,6.243135320930737,0.06690378932489516,0.0,-0.9750415777456625,-0.2094225754816606,4.048086648913741,-0.02202056823150784,0.027418630852898522,0.0,434.4841323064343,433.94054291169317,435.04282273796554,436.6157276434152
1.9200000000000013,-0.7159911834005832,-0.060932308804958396,14.018461543976963,6.241533104840265,0.06832329978667762,0.0,-1.0235066210044943,-0.23807766013661527,4.1663389423221995,-0.03826783447604584,0.014815549660905735,0.0,459.69728472208146,458.6974852264141,459.4342175715247,458.1439471375963
1.9800000000000013,-0.7787698195395001,-0.076041767004324,14.270375602391157,6.239478311986584,0.06980260773062774,0.0,-1.0692269647004633,-0.2657694695011263,4.230520693140246,-0.02722226236502352,0.03932608693916631,0.0,441.94626322873086,443.96218880792287,442.90774521544415,443.81482295985944
2.0400000000000014,-0.8444951734601873,-0.09295561708513203,14.528520291331155,6.23801488302772,0.07202145862744747,0.0,-1.1218368339924143,-0.2981674961130597,4.373707319043408,-0.019256367942020312,0.03182230367713237,0.0,469.5327112979452,468.9507025686025,466.5878137376287,467.2092939179431
2.1000000000000014,-0.9131369497392555,-0.11166279285693774,14.7912654919022,6.236676984476205,0.073708045800851,0.0,-1.1663900655734758,-0.32551234118196765,4.384383171258839,-0.029206505542069005,0.019400116896767253,0.0,428.3447675392454,427.2871846500276,428.2056735868785,427.35823453931005
2.1600000000000015,-0.9847725948964279,-0.1322195835715202,15.058547872782688,6.234717192148654,0.07563638545191331,0.0,-1.2216097077726176,-0.3598862129548654,4.524427040040909,-0.04067024242065592,0.049874368968513175,0.0,467.0957333708056,469.4667814182793,469.1755567175623,468.28421256892034
2.2200000000000015,-1.0598967154866183,-0.15496353447683578,15.335841874135388,6.232001683696948,0.07926385414586701,0.0,-1.2828649771612086,-0.3985002930525715,4.717832646978321,-0.056526960467295675,0.07595083279825891,0.0,483.4017639010391,485.36508956781773,487.11420533363275,485.92581157889805
